ENSEMBLID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,-log10p
ENSG00000249096,20.58761401210966,1.8392586549591181,0.2777270522388191,6.622540512825264,3.530772465837432e-11,2.338382320056222e-09,True,10.452130268847329
ENSG00000151725,102.91616543111927,1.8855892135613956,0.2352941612147435,8.01375267378817,1.1126033998526804e-15,1.581887265065772e-13,True,14.953659617292008
ENSG00000151726,3197.624869927339,1.0556780925552574,0.2991303933280934,3.529156903148134,0.0004168858816752067,0.003127148572730647,True,3.3799828125119267
ENSG00000249138,22.561136389944604,1.6101362707831737,0.3689977829878113,4.363539145806628,1.2797502804899873e-05,0.00017344057692954596,True,4.892874766590969
ENSG00000250754,0.9388183996540579,2.6383142552913594,0.8861139477334677,2.9773984057464946,0.0029070597302443533,0.014763420308328003,True,2.5365460448552932
ENSG00000109794,9.527899138298062,1.13608576211563,0.41402961861071336,2.7439721967906396,0.006070067875275251,0.026018773861728173,True,2.2168064526327016
ENSG00000083857,3.4876623631862276,2.337066633076735,0.6059823996895561,3.8566576096500675,0.00011494799289723102,0.0010952391760988857,True,3.9394986075288236
ENSG00000179046,1.2781047272578177,2.7336517359855583,0.8119995336960125,3.3665681106277,0.0007610978447244328,0.0050731672467169454,True,3.118559507891232
ENSG00000249378,1.505318706226681,2.06476433694293,0.7038344928497805,2.9335935620074998,0.0033506265082050017,0.01649240410065333,True,2.4748739799432204
ENSG00000185028,0.9080715093322973,2.619323487474209,0.8979889799245755,2.916877095411809,0.0035355505776507347,0.01719240510735559,True,2.4515429455964886
ENSG00000071539,89.01128816126659,2.9892689887280843,0.2739016605587886,10.913657780057472,9.91835173565223e-28,5.00223674684819e-25,True,27.00356049433648
ENSG00000287600,1.72595252072183,2.153615941518975,0.5811166969073744,3.705995633889426,0.00021056192593627777,0.0017923410785607389,True,3.6766201557082705
ENSG00000174358,2.1358718586238865,2.649739229963761,0.7231591097132044,3.664116505445964,0.0002481938005188585,0.0020541433503556794,True,3.6052090706780464
ENSG00000164362,8.684099320601014,2.0455655159939807,0.3307263028070278,6.185070551184818,6.207470153616647e-10,3.015682404566582e-08,True,9.207085359916896
ENSG00000113430,0.8483219602403326,2.4800612751613462,0.9156360090040497,2.708566778472315,0.006757451174071053,0.02828074522553771,True,2.1702170836104613
ENSG00000248994,2.8954752427372275,2.4712902408540014,0.5563072759938972,4.4423115560349276,8.899756766274412e-06,0.0001284714736420163,True,5.050621862625688
ENSG00000248736,0.9139089983025043,2.8200175094236632,0.9370195768714842,3.0095609302413107,0.0026162559669510414,0.013594443201282067,True,2.5823197681473973
ENSG00000248118,0.9790533456222702,2.246690831455533,0.8974610965735422,2.503385205256558,0.012301157842131986,0.04444793510339017,True,1.9100540088221414
ENSG00000250579,1.2948516192141817,1.9567832735520643,0.7325496186917786,2.6711955390087834,0.007558160356637231,0.030807909565336387,True,2.1215838981739785
ENSG00000215218,1.981222716262936,1.6432654963416846,0.6137519113467925,2.6774099859595855,0.007419378554958921,0.030394348177498247,True,2.1296324695801094
ENSG00000250056,1.2913493928476836,1.960186018240635,0.7510318021391423,2.6099906990056794,0.009054468442094041,0.035332147722863506,True,2.0431370405947087
ENSG00000250974,0.7941443090468452,2.336797269517753,0.8726809657444983,2.6777222848262685,0.007412464964521289,0.030382088280261482,True,2.130037346342829
ENSG00000078295,4.519952461899798,2.064927085351498,0.4264306137560175,4.842351882674509,1.2831127603135008e-06,2.424930442482958e-05,True,5.891735176025643
ENSG00000164237,8.4385909933308,1.1755415881511428,0.3943001906153152,2.9813365961519853,0.002869931596900818,0.014623501304381515,True,2.5421284542912836
ENSG00000249160,0.9702850488487539,2.6926564126191583,0.9876504313377462,2.726325354783703,0.006404383472723419,0.027214290737121047,True,2.1935226718961305
ENSG00000164236,48.711311009628474,1.0110777122758403,0.2628593368278752,3.846459191738398,0.00011983707914114714,0.001134499165540579,True,3.921408784827696
ENSG00000039139,4.025387209640854,1.9749840693092053,0.5668837015592646,3.4839316492551013,0.0004941056550625432,0.0036077278630538344,True,3.3061801755612956
ENSG00000183580,1.0010503698998974,3.173204620416508,1.0146422420432548,3.1274122926583536,0.0017635242920422168,0.009913027825870242,True,2.7536185536731415
ENSG00000248150,0.9961675580522363,2.30933379281292,0.8546363260712897,2.702124543931785,0.006889794928575719,0.028714427028533607,True,2.1617937044658695
ENSG00000145526,1.4643756919945299,3.1593917574422736,0.9223374143105928,3.4254186249224015,0.0006138527890723611,0.00427943481720599,True,3.2119357665770094
ENSG00000251629,1.3938183162618412,2.256118167182586,0.8168696276104108,2.7619072749496265,0.005746479594259287,0.024977160990613742,True,2.240598131137579
ENSG00000154162,2.073036885363397,3.508662219187238,0.791501663725365,4.432918312101833,9.296609583018705e-06,0.00013248202943708724,True,5.031675407128703
ENSG00000286961,1.2810132438580606,2.5528957746565983,0.9693831072213127,2.6335261628133217,0.008450332508652679,0.03352017736717916,True,2.073126201839431
ENSG00000164256,0.8330480151653684,2.907885831699915,1.0456621100555705,2.7809038921237943,0.005420778249563026,0.023917013785794448,True,2.2659383582536075
ENSG00000248874,7.408034316299656,1.3292209747720691,0.5246741308589805,2.5334219786973464,0.011295488285158953,0.041693897749017717,True,1.94709499051019
ENSG00000245662,1.5996458432701786,2.8938021261800793,0.8800758609652874,3.2881280518319076,0.001008559547956977,0.006360183761734791,True,2.996298454827866
ENSG00000286625,1.3714265589319539,3.058822328654997,0.8650158712968996,3.536145902235263,0.00040601039119551126,0.003057408181512359,True,3.39146285119837
ENSG00000113361,3.738811836409465,1.8290074400480651,0.5974910196082924,3.0611463269308032,0.0022049130949782603,0.011854515416973318,True,2.656608523255179
ENSG00000113389,15.040222602818815,1.8738537208513293,0.43688079227983884,4.2891648110065095,1.7934625531171133e-05,0.00023094462747762744,True,4.746307686813152
ENSG00000151388,2.3156807092610685,2.3695710989402303,0.6420350850076344,3.690719018746544,0.00022362104908290342,0.0018844846156401824,True,3.6504873194336316
ENSG00000182631,0.89920609385379,2.996682618787239,1.1585714389992998,2.586532446696237,0.009694704228380962,0.037222232350657344,True,2.013465436089296
ENSG00000168671,1.441046164992839,1.9960957622021103,0.7263489170457396,2.748122445505639,0.0059937620761733625,0.025784792229338587,True,2.222300500472094
ENSG00000079215,56.335136593701066,1.9476538375411714,0.3936815664347091,4.947282279888469,7.525680386020216e-07,1.5433200634923632e-05,True,6.1234542300149934
ENSG00000248587,1.451116212976389,2.53912773175622,0.8249038995838848,3.0780891362461253,0.002083325898886077,0.011342470795006844,True,2.681242787173274
ENSG00000168621,1.0188156599899076,2.1373195483215413,0.7593051183777668,2.814836218788913,0.004880209844588512,0.02206595246287687,True,2.3115615033277255
ENSG00000164318,1.8687623389671495,2.262709404584125,0.8569514982638116,2.6404171171511885,0.00828040437969842,0.03296315614548581,True,2.081948453603612
ENSG00000249740,1.2785650893196256,2.7319747622209083,0.8611555644163341,3.1724520807951353,0.0015115750232234516,0.008744170930349177,True,2.82057029283722
ENSG00000145623,4.1984733459255015,1.0739088459464021,0.39598309499985157,2.7120067990448047,0.006687722106560518,0.028087526652146783,True,2.1747217813367943
ENSG00000171522,4896.876533032054,-1.112591212610419,0.2787677117870807,-3.991105015275952,6.576614887142419e-05,0.000682888369939629,True,4.181997588775659
ENSG00000112936,1.7599629700329575,2.1950458957991286,0.8212164125132,2.6729201491255465,0.007519414681822212,0.030674614843820117,True,2.123815963975926
ENSG00000171495,2.3200209269843164,1.8428864153969877,0.5693381553960081,3.2368925179714196,0.0012083891537854451,0.0073482483463958945,True,2.9177931815055684
ENSG00000039537,1.1943028988555344,2.8266197312367773,0.9597462469263943,2.945174039793415,0.003227730469672894,0.016024908843106096,True,2.491102738020899
ENSG00000112964,1.2033246516214788,2.4329946366844895,0.7135688204165274,3.4096145558382043,0.0006505475020632629,0.004483815838659292,True,3.186720986372567
ENSG00000250722,4.512245516054644,1.579944624577434,0.3984355958771465,3.965370165030621,7.328213297355648e-05,0.0007483952920973256,True,4.135001898440038
ENSG00000164588,0.9816505934470037,2.7218382148872946,0.9661722395839674,2.8171356031294326,0.0048454063243945035,0.02194700701806337,True,2.314669798170854
ENSG00000250827,0.9154565830259654,2.5905183196359998,0.8863338909090819,2.9227341368826543,0.003469726422382921,0.016933423155685506,True,2.4597047666884873
ENSG00000248898,1.093246621879175,2.043315047217109,0.7915106550204271,2.581538270213654,0.00983610850383955,0.03759015735012766,True,2.00717668912823
ENSG00000213949,139.76212178727283,2.0490672078302983,0.31561725457989614,6.492253443360436,8.456184152789289e-11,5.040373611840462e-09,True,10.072825567840013
ENSG00000164171,16.341911426020516,1.379803868312537,0.31065874348761424,4.4415420368413,8.931649348542899e-06,0.0001287445468778364,True,5.049068335419474
ENSG00000134363,11.548293259858164,3.2287065343712302,0.717895787488043,4.497458531785864,6.877056857118015e-06,0.00010282410867649439,True,5.162597385047168
ENSG00000232517,1.498697829306886,1.7502793785899682,0.714121425692316,2.450954859522851,0.014247781981016528,0.04958567286117306,True,1.8462527390505608
ENSG00000152669,0.9236352452172522,1.9633737465942318,0.7305479164143669,2.687535892554111,0.007198136580472781,0.029723720132128144,True,2.142779917118657
ENSG00000250961,1.2077010521339822,2.1985297473356513,0.7645499200171472,2.87558691692276,0.004032770983005279,0.019013650230947463,True,2.394396440437498
ENSG00000145632,539.2450675874155,-1.3816490437892883,0.36161546595012295,-3.8207686724877443,0.00013303639073034666,0.0012342002187031114,True,3.8760295460131076
ENSG00000152932,2.994399271458804,1.2231531082649025,0.44876295563368096,2.725610688025118,0.006418265212890559,0.027249696845981684,True,2.1925823411334493
ENSG00000248935,0.7138189197060733,2.6574387824471173,1.0539468941945969,2.5214162089996703,0.011688350907172662,0.042777238914608176,True,1.9322467585076153
ENSG00000152931,14.651993104143799,-1.0238720234053431,0.20844499733608232,-4.9119529683627885,9.017368553776501e-07,1.784759503986607e-05,True,6.044920179676148
ENSG00000035499,49.01683921186191,2.778495223955265,0.29043762957130825,9.56658139668878,1.1049905331595494e-21,2.927280476519678e-19,True,20.956641442715686
ENSG00000164181,166.8118228847,2.173455598067236,0.33395523854982795,6.508224298278059,7.604431762944503e-11,4.603503173680955e-09,True,10.1189332328191
ENSG00000249364,2.7694088778275163,1.937797344917302,0.6242272920277325,3.10431371659926,0.0019072098599224542,0.010557951349936857,True,2.719601516711856
ENSG00000134057,177.74746479089998,2.2124276989117915,0.21920545332934752,10.092940961590523,5.9363787685075e-24,1.978473762686989e-21,True,23.226478396842108
ENSG00000197822,2.4670694153052755,1.8422933304839013,0.5784094855690958,3.1851022095034853,0.0014470289067255145,0.008439745328890764,True,2.8395227930648006
ENSG00000251634,11.7417158959693,2.844479257114241,0.5594971541612191,5.083992359851404,3.6958281077701067e-07,8.33713189230964e-06,True,6.432288235932158
ENSG00000131711,44.30720951739136,1.5590679346078378,0.23677182434325175,6.584685229893034,4.558500996543919e-11,2.9313431200804724e-09,True,10.341177945922295
ENSG00000251467,2.4370412437297837,1.2763471503932617,0.5202193504180588,2.453478805368473,0.014148187669562983,0.04938879117221586,True,1.8492991880914489
ENSG00000249343,0.7631582910917257,2.966848184562744,1.0092017722723388,2.9397968434820814,0.0032842750846474606,0.016245787783059056,True,2.4835604743476294
ENSG00000249856,2.104262355760353,-2.509448095369858,0.6907717282510286,-3.6328181839803335,0.0002803425590615125,0.002271690880552047,True,3.552310966590318
ENSG00000122012,3.8057913831241375,1.224135532114512,0.4192905940142471,2.9195396929722612,0.0035054874867531077,0.017075345156359955,True,2.4552515788141873
ENSG00000250348,5.911270484998222,1.7499586893589791,0.41202125021235875,4.24725348136058,2.164070726272582e-05,0.0002714503122655551,True,4.664728549698569
ENSG00000145708,15.276209823189921,1.4700755595128698,0.43660560612850574,3.367056077333519,0.0007597523737891139,0.005066493764065742,True,3.1193279343254754
ENSG00000171540,0.7517922145622952,2.72607683653226,0.9885980266547356,2.757517983074361,0.005824200964122273,0.025230064134586984,True,2.2347636481003095
ENSG00000132840,2.17535054240346,2.688492816031529,0.8640630146443717,3.111454570403121,0.0018616811666588653,0.010335448282391461,True,2.7300946946850035
ENSG00000152380,38.67029612408618,1.0131920768673202,0.2596586194228068,3.9020159589523247,9.539486646675645e-05,0.0009356847740940241,True,4.020474995580464
ENSG00000240003,2.485457836379457,1.6169767407833546,0.4640579668386466,3.4844283609628866,0.000493189469723114,0.0036044347121122187,True,3.3069862047648027
ENSG00000189127,14.836692476587508,1.8572310911673318,0.5401390878464029,3.438431198475799,0.0005850951984537733,0.0041141165326848235,True,3.2327734658844745
ENSG00000228716,55.28829162470058,1.693251795244951,0.19855237028916878,8.527985804344334,1.489178099696835e-17,2.699244163748737e-15,True,16.827053359272576
ENSG00000145681,0.9277201622400445,2.206290750750282,0.8848203358537405,2.493490103413467,0.012649411051329875,0.045383550820230295,True,1.8979296944970074
ENSG00000287862,2.197354645898405,1.3766058054414658,0.534740603778117,2.5743431407962962,0.01004306141631257,0.03821899694379452,True,1.9981338814592142
ENSG00000245526,3.0859805339173736,2.101160177995304,0.5588385971906583,3.7598694659926175,0.00017000203777092952,0.0015115356169563858,True,3.769545872813691
ENSG00000214942,0.8588441727921454,2.499982196659029,0.8145175611998738,3.069279676396763,0.0021457561189629853,0.011592768155352576,True,2.6684196403418605
ENSG00000176055,62.622034032563135,-1.054629555022614,0.14016240174927505,-7.524339921836909,5.29873272553469e-14,5.643787657317791e-12,True,13.275827986270325
ENSG00000234292,5.085314860065975,1.4148866012973356,0.45354968391621736,3.1195845823998027,0.001811062562095808,0.01010936194796497,True,2.7420665469782177
ENSG00000250049,0.9615693661470935,2.9027284143514587,0.8271246275186991,3.5094208511955296,0.00044908369715137295,0.0033363732486114107,True,3.3476727106146655
ENSG00000237187,4.965111218807911,2.206544464856393,0.5757763482075761,3.832294382576653,0.0001269536956321725,0.0011880826679103826,True,3.8963546522593515
ENSG00000249175,2.211814991112034,1.5768908070624765,0.5387737221081547,2.9268146206023165,0.0034245293586037283,0.01676829185938745,True,2.4653991062171317
ENSG00000153347,6.0138110347073646,1.422746523330636,0.35757282836443743,3.978899990355464,6.923485466493645e-05,0.0007134090160703807,True,4.159675215112903
ENSG00000118985,616.6894717440975,1.3397586373725947,0.23394123286656268,5.726902525715838,1.0228089624509533e-08,3.590256374990634e-07,True,7.990205475086512
ENSG00000251314,1.8739419027586468,1.2473485646179465,0.4863791132384619,2.5645603001179795,0.010330662701140088,0.039018423027705355,True,1.9858718180528072
ENSG00000238000,42.83065683951945,1.2403712170072292,0.23909915722698014,5.187685441441048,2.129238590065159e-07,5.172080728767211e-06,True,6.6717756713267855
ENSG00000176183,0.8637535194487806,2.7298198930839734,0.9725340979433535,2.806914327072751,0.0050018542527674684,0.022463574586247665,True,2.300868967171896
ENSG00000251014,1.448110041867892,2.1368500588945487,0.7467812126089677,2.861413788690817,0.004217561913720013,0.019687248722251777,True,2.374938533258199
ENSG00000232633,0.8832934001067028,2.7711406493721045,1.1050059607863392,2.507806064141155,0.012148332230654191,0.044024033378829264,True,1.9154833395750712
ENSG00000249026,1.333090292421586,2.1297442787567396,0.7271152628264907,2.9290325587140833,0.003400188041693009,0.016686008288833883,True,2.4684970643661526
ENSG00000145780,496.1025852240013,-1.1239291107854277,0.31110737323704407,-3.612672689467456,0.0003030571468534741,0.0024234407292888106,True,3.5184754697716802
ENSG00000250891,1.28049464307349,2.331923549700827,0.900506753343974,2.5895680860153223,0.00960964174588056,0.037000105082430804,True,2.0172928028296195
ENSG00000061455,1.5737185560172935,2.005811330127072,0.6012257560032356,3.33620326491182,0.0008493104166750762,0.005539641490918347,True,3.0709335493206713
ENSG00000253807,1.2458729348256798,3.092159046087099,0.9483033690644198,3.260727681625524,0.0011112670967815133,0.006876367271859255,True,2.9541815443742587
ENSG00000248752,1.3366838186803278,2.594055465382093,0.8966182644832656,2.893154833151972,0.0038139323385316484,0.018260142220734226,True,2.4186270158686693
ENSG00000145794,2.249295811912818,1.4997536542732772,0.5857271672916756,2.5604987066042,0.010452205251771247,0.03934970263314099,True,1.9807920705447482
ENSG00000145808,1.0470867058945947,2.808355894543624,0.8438489665817686,3.3280314437305125,0.0008746199415078326,0.0056677493387069355,True,3.0581806248781027
ENSG00000251680,1.0069374302876628,2.751997483368614,0.9845128411689276,2.7952885612960863,0.00518534085508131,0.023092640000924414,True,2.2852226902652086
ENSG00000250405,1.092268236354606,2.2297024868476063,0.8379827896217393,2.6607974703801274,0.0077955832328577114,0.031593109610672694,True,2.1081513871670823
ENSG00000286676,1.166948648442499,1.8941089812177414,0.7062278515920298,2.682008330523788,0.00731816373920791,0.03009905587801873,True,2.1355978776809326
ENSG00000224431,0.8422245207264767,2.4266639883069367,0.9277558476019616,2.6156278018395818,0.008906358358812353,0.034899188031781145,True,2.050299834454779
ENSG00000249478,0.940263186207273,1.9546915553773492,0.7976362313537719,2.4506052741107167,0.014261625194626669,0.0496115682275481,True,1.8458309812975393
ENSG00000248923,1.2956975069149643,2.75585794008163,0.7785332251058662,3.539807745143933,0.0004004186154223807,0.0030233800207105214,True,3.397485740415272
ENSG00000069011,1.8492027097873085,2.7597323634583892,0.731502378317655,3.772690896515411,0.0001614963162009616,0.001451733851696289,True,3.7918373796600693
ENSG00000255833,15.679144115029912,-1.0811096087646115,0.2984480920198546,-3.622437662267546,0.0002918398045450648,0.002348280047215546,True,3.5348554742132055
ENSG00000145824,2.077896709143399,2.178279295505313,0.8001386606224514,2.722377261224655,0.006481410463634217,0.02742652150930293,True,2.1883304740804657
ENSG00000145832,1.2298519421273184,1.8178961882062847,0.6857479107427619,2.6509686135787804,0.008026129958934333,0.03221990649879156,True,2.0954938124577605
ENSG00000069018,0.8824889133896239,2.3077775649303844,0.9297466878220948,2.4821573393676593,0.013058959932645983,0.04647100609786019,True,1.8840914106183408
ENSG00000112984,64.38543323036981,3.420250419218227,0.28546732719871526,11.981232503141676,4.4564845193456395e-33,4.933169202754218e-30,True,32.35100759776277
ENSG00000158402,13.779848071737756,3.9238065567976097,0.3949417736754485,9.935152010589992,2.9272912953000205e-23,9.187872733977342e-21,True,22.533534058691327
ENSG00000170476,1855.0228640885207,3.581418598880155,0.28083928908593986,12.752555422486495,3.0169104332063047e-37,4.675456943861471e-34,True,36.52043758307714
ENSG00000202515,3.01808890275173,1.4237867049093038,0.4584238741033782,3.1058301832426567,0.001897456499353233,0.010513347192966295,True,2.7218281718527226
ENSG00000204967,1.9820517437367304,2.022055157974488,0.6995682668238549,2.89043293395071,0.0038471160832482475,0.018356121151520848,True,2.414864709052284
ENSG00000204961,1.0499634303267835,2.8233896090101887,0.8934546578110717,3.160081582570044,0.001577249680029389,0.009051444886597097,True,2.8020995520256307
ENSG00000250120,2.1612286060570387,2.0580334995252145,0.6743981833003377,3.051659317131769,0.0022758023999991765,0.012153427875254044,True,2.6428654489182017
ENSG00000248383,1.0710960126328997,2.2244541233509816,0.7864689652673524,2.8284067415105185,0.004678032865460092,0.021363728991444758,True,2.3299367313858173
ENSG00000171815,1.6444818388041436,2.9504939298360164,0.7724435938928383,3.8196885224545474,0.0001336203005478525,0.0012381348925203852,True,3.874127555736583
ENSG00000285366,12.878000357071981,1.00222276930296,0.2556859528393856,3.919741222281878,8.864409826713607e-05,0.0008823133673056784,True,4.052350173490441
ENSG00000279130,1.299757633970868,1.797029328462715,0.5843564965027729,3.075227774855734,0.0021034184812537765,0.011420947356395575,True,2.6770743145610227
ENSG00000183775,3.2312779801836298,1.4707892014490094,0.5920521373149945,2.4842224337186933,0.012983468078829441,0.046255470471645806,True,1.8866092854770542
ENSG00000156463,17.571787319692532,1.1795181339179184,0.41346729984595254,2.8527482931718593,0.004334293761833834,0.020101965456836703,True,2.3630816572017297
ENSG00000169302,1.6604826608652947,3.545158336128782,0.7957182841467049,4.455293295076739,8.37785816157084e-06,0.00012225598574288523,True,5.076866996585034
ENSG00000113657,4.053014827632206,1.7120994758770571,0.4391018704959452,3.8990940164825996,9.655328182567403e-05,0.0009452523595030848,True,4.015232960055917
ENSG00000133710,1.4025033798741846,2.0658057394197398,0.8154730881636255,2.5332604710129116,0.01130069449699055,0.041708147884522755,True,1.94689486563672
ENSG00000164270,2.9534042840405497,2.201325998838036,0.6186344985008756,3.558362820328424,0.0003731736038668164,0.0028601671245924764,True,3.42808908330821
ENSG00000169247,75.0505712091628,2.1589079352205,0.30078231206418016,7.177642596084034,7.092367087271395e-13,6.371823706376142e-11,True,12.149208794242787
ENSG00000250072,2.1289417567232194,1.6934061324489158,0.5699211584705468,2.9712989371957663,0.002965429769089115,0.014989154548747085,True,2.527912356998454
ENSG00000173210,237.96714530776237,2.746172121670478,0.35835516876349466,7.663269183882994,1.812588807974462e-14,2.0731066458733744e-12,True,13.741700705933024
ENSG00000253406,0.7641162550303527,3.208206470313866,1.2473965343525233,2.5719219045122053,0.010113570255514258,0.03841074746595569,True,1.9950955042949297
ENSG00000249669,3.838482747618078,2.5689400510993825,0.562328300373547,4.568399010672006,4.914637672249782e-06,7.674014843898338e-05,True,5.308508494666622
ENSG00000132915,2.9733230125676173,1.2131150642613702,0.44626228288368464,2.718390307203176,0.006560040340110257,0.027682566418205233,True,2.1830934899790018
ENSG00000200334,0.8517714797891466,2.034128992292035,0.7971699585374421,2.5516879688040763,0.010720247988068738,0.04012487457918012,True,1.9697951681316697
ENSG00000070808,1.3003008302861205,2.7444732938590737,0.7346568177393055,3.7357215336330767,0.00018717771171792867,0.0016268310447422455,True,3.7277458663575187
ENSG00000286657,0.9073736524786535,2.37333447742737,0.9293480027833437,2.553762928762283,0.01065657864579344,0.03993594563803137,True,1.9723822056050662
ENSG00000186334,2.68537537234582,1.521485670423998,0.4980321490711849,3.0549948899112707,0.0022506435682797307,0.012046053772894189,True,2.6476932782496334
ENSG00000186335,2.0827032837963886,2.2211078347522153,0.6540036832085349,3.396170223163706,0.0006833584733541369,0.004669465582365845,True,3.1653514161446785
ENSG00000113140,3533.2873666212013,2.5625277015706667,0.3383495551416026,7.573610376104157,3.6299201998853267e-14,3.961597767445271e-12,True,13.440102922382732
ENSG00000132911,1.3046924133191853,2.560509425891458,0.9894416054083993,2.5878327855786787,0.009658185242293052,0.03713363248313785,True,2.015104469164066
ENSG00000155511,1.8284069050396272,2.406142881101342,0.7254251863557866,3.3168725409007833,0.0009103113509774498,0.005851327317201588,True,3.040810041871538
ENSG00000170271,490.107246429642,1.9891268368559447,0.3268174799237104,6.086353879603594,1.1551097996526029e-09,5.1812776035068637e-08,True,8.937376731688039
ENSG00000226650,1.2986745913271829,3.1789475416688067,0.8728492966945365,3.6420348320236036,0.0002704914619156566,0.0022074467777977295,True,3.567846438880658
ENSG00000287963,1.0725777634752214,2.2202468540940083,0.8296166961002104,2.676232125668095,0.007445505790575179,0.030469164507377564,True,2.12810579427251
ENSG00000249738,8.803288566318463,1.296911601758548,0.3219897754409331,4.027803677873175,5.630032378765268e-05,0.0006012478622612518,True,4.249489107479266
ENSG00000253311,1.7114662075865068,2.644519669603053,0.9455373225595147,2.796843240882857,0.0051604564371366245,0.023017462551309494,True,2.287311883767561
ENSG00000164611,203.53517064687773,1.5114502672530168,0.20499987818064794,7.372932514238432,1.669149942020952e-13,1.6423905540615685e-11,True,12.777504648301369
ENSG00000118322,2.8778579509218005,2.132316394504778,0.6678246264032248,3.1929286674991677,0.0014083773272426285,0.0082566020915236,True,2.851280975033743
ENSG00000113327,2.4120864132522315,2.5863213578988398,0.6784814247193216,3.8119265519594214,0.00013788785364762568,0.0012682000070647352,True,3.8604739885459955
ENSG00000254186,3.292043535055503,1.57853035059835,0.49627202339086374,3.1807764213923857,0.0014688093843942755,0.008549436031793535,True,2.8330345613759276
ENSG00000072571,45.52068418084596,2.8538155398196206,0.25629088040413744,11.135064717556567,8.468347648084217e-29,5.146596771615104e-26,True,28.072201321348718
ENSG00000145934,3.3739728676953633,1.7697654175464113,0.5364497392704607,3.2990330463263633,0.0009701848936154853,0.006163869975403256,True,3.0131454918935385
ENSG00000254042,1.0545721955790999,2.4144323440187336,0.8887519360474496,2.716654947337104,0.0065945319092060375,0.0277865030622405,True,2.1808160259650125
ENSG00000182132,1.049150693290548,2.3863877070171706,0.8082318645655233,2.9526028502971826,0.0031510707928408747,0.01574265622567745,True,2.501541839734669
ENSG00000094755,1.033675419091836,2.5810249296641885,0.8025239906940492,3.216134295788507,0.0012993001450204433,0.007741600921743299,True,2.886290513077029
ENSG00000156427,1.5141237533942427,1.5326967955491246,0.5973851070187621,2.565676274050446,0.010297488390244695,0.03894699849367106,True,1.9872686890103415
ENSG00000185662,1.0793757969892321,2.4756495143779818,0.7435564323237109,3.329470914051881,0.000870111516795752,0.005646797835654174,True,3.0604250829844353
ENSG00000174705,40.54338540840481,1.0884388367335753,0.4360861405035519,2.495926230255213,0.012562872480737165,0.045161938360061285,True,1.900911048504641
ENSG00000214357,2.620878465896833,1.7975301665729306,0.5132831071394204,3.502024792108884,0.00046173665120953283,0.003411567939032055,True,3.3356056511445464
ENSG00000183072,1.3236597080724044,2.394475783365159,0.8136081348282055,2.943033237826163,0.003250135215023302,0.016110337596297337,True,2.488098570738988
ENSG00000113739,1.0212658751657286,2.999940898818811,0.927691135693934,3.2337712234091653,0.0012216727439642026,0.007397098397962582,True,2.913045115308502
ENSG00000253686,4.415140323094707,2.2577423626353017,0.5911948545728908,3.8189479241432323,0.0001340220492522682,0.0012407447480806608,True,3.8728237458080432
ENSG00000254211,5.367128240081028,1.5584220070549628,0.4288327009960873,3.6341025379712866,0.0002789499158550813,0.0022633645659498026,True,3.5544737652580194
ENSG00000249306,0.8510365189951616,2.728356155594345,1.0695920908550185,2.550838005368319,0.010746426285635198,0.040208733478645224,True,1.968735935977717
ENSG00000213376,1.9267558887150997,2.067029869128817,0.55971011680599,3.6930364613103874,0.000221592237157311,0.0018709483494118372,True,3.654445457927344
ENSG00000145920,2.946514684270993,2.0501070760492546,0.4740306530007385,4.324840731441181,1.5264210377303568e-05,0.00020199113746052546,True,4.816325656982719
ENSG00000050767,18.055746998201037,1.778794856814546,0.3171613100757165,5.608486282232504,2.0410387292248515e-08,6.631627369368806e-07,True,7.690148754358374
ENSG00000252464,1.750767466307726,-1.2861683969388111,0.5159999254004319,-2.4925747730306442,0.012682062477477345,0.045475537204814,True,1.8968101116161116
ENSG00000113262,1.9084092584201433,1.8251202373394755,0.5813712569774367,3.1393368960624577,0.0016933064965976691,0.009589628149469167,True,2.7712644253915912
ENSG00000087116,262.9913311294853,6.293030671432603,0.788708747846878,7.978903097768542,1.4763942210942001e-15,2.070626193792522e-13,True,14.830797663389555
ENSG00000204661,0.7848869757505037,2.784034569661029,1.0211912536644996,2.7262616671173436,0.006405619449312044,0.027214290737121047,True,2.1934388658553146
ENSG00000278965,4.138126186397889,1.235589811006646,0.47855562617656244,2.5819147104766813,0.009825386348255343,0.03757407154400671,True,2.0076503635360985
ENSG00000182613,0.8211854007982196,2.2027675229518673,0.8650999860877415,2.5462577255531884,0.01088847651311622,0.0406074274484463,True,1.9630328813307554
ENSG00000146054,121.02842600170843,1.5322283668179884,0.24241412388839653,6.320705832814433,2.603712605102813e-10,1.3842550976871644e-08,True,9.584406954399597
ENSG00000286644,4.134161127310074,-1.1608142544850333,0.4085397248147125,-2.841374250720672,0.004491956323966815,0.020696920805909236,True,2.3475644751070224
ENSG00000054598,1.7985587325068364,1.8827149136434997,0.6177578634423794,3.0476583546056437,0.0023063197360946707,0.012280429517308764,True,2.637080484554004
ENSG00000270504,3.6908782279107255,1.6362526937694308,0.4650043662928739,3.5187899563482143,0.000433519789360875,0.003232229243137004,True,3.362991073011148
ENSG00000285424,2.1496648192869285,2.1403961234363633,0.5472241524445546,3.911369982254632,9.17740574390281e-05,0.0009076378143977906,True,4.037280067201323
